fecha,valor
2021-03-10,6.714592
2021-03-11,6.715976
2021-03-12,6.717361
2021-03-13,6.718746
2021-03-14,6.720132
2021-03-15,6.721517
2021-03-16,6.722903
2021-03-17,6.72429
2021-03-18,6.725676
2021-03-19,6.727063
2021-03-20,6.72845
2021-03-21,6.729837
2021-03-22,6.731225
2021-03-23,6.732613
2021-03-24,6.734001
2021-03-25,6.73539
2021-03-26,6.737617
2021-03-27,6.739844
2021-03-28,6.742072
2021-03-29,6.744301
2021-03-30,6.74653
2021-03-31,6.748761
2021-04-01,6.750992
2021-04-02,6.753224
2021-04-03,6.755456
2021-04-04,6.757689
2021-04-05,6.759923
2021-04-06,6.762158
2021-04-07,6.764394
2021-04-08,6.76663
2021-04-09,6.768867
2021-04-10,6.771105
2021-04-11,6.772368
2021-04-12,6.773632
2021-04-13,6.774896
2021-04-14,6.77616
2021-04-15,6.777425
2021-04-16,6.77869
2021-04-17,6.779955
2021-04-18,6.78122
2021-04-19,6.782486
2021-04-20,6.783751
2021-04-21,6.785017
2021-04-22,6.786284
2021-04-23,6.78755
2021-04-24,6.788817
2021-04-25,6.790084
2021-04-26,6.790371
2021-04-27,6.790658
2021-04-28,6.790944
2021-04-29,6.791231
2021-04-30,6.791518
2021-05-01,6.791805
2021-05-02,6.792092
2021-05-03,6.792379
2021-05-04,6.792666
2021-05-05,6.792953
2021-05-06,6.793241
2021-05-07,6.793528
2021-05-08,6.793815
2021-05-09,6.794102
2021-05-10,6.794389
2021-05-11,6.795503
2021-05-12,6.796618
2021-05-13,6.797733
2021-05-14,6.798848
2021-05-15,6.799963
2021-05-16,6.801078
2021-05-17,6.802194
2021-05-18,6.803309
2021-05-19,6.804425
2021-05-20,6.805541
2021-05-21,6.806658
2021-05-22,6.807774
2021-05-23,6.808891
2021-05-24,6.810007
2021-05-25,6.811124
2021-05-26,6.811098
2021-05-27,6.811071
2021-05-28,6.811045
2021-05-29,6.811018
2021-05-30,6.810992
2021-05-31,6.810965
2021-06-01,6.810939
2021-06-02,6.810912
2021-06-03,6.810886
2021-06-04,6.810859
2021-06-05,6.810833
2021-06-06,6.810806
2021-06-07,6.810779
2021-06-08,6.810753
2021-06-09,6.810726
2021-06-10,6.8107
2021-06-11,6.811492
2021-06-12,6.812283
2021-06-13,6.813075
2021-06-14,6.813867
2021-06-15,6.814659
2021-06-16,6.815451
2021-06-17,6.816244
2021-06-18,6.817036
2021-06-19,6.817828
2021-06-20,6.818621
2021-06-21,6.819413
2021-06-22,6.820206
2021-06-23,6.820999
2021-06-24,6.821792
2021-06-25,6.822585
2021-06-26,6.824142
2021-06-27,6.825701
2021-06-28,6.827259
2021-06-29,6.828818
2021-06-30,6.830377
2021-07-01,6.831937
2021-07-02,6.833497
2021-07-03,6.835058
2021-07-04,6.836618
2021-07-05,6.838179
2021-07-06,6.839741
2021-07-07,6.841303
2021-07-08,6.842865
2021-07-09,6.844427
2021-07-10,6.84599
2021-07-11,6.846915
2021-07-12,6.84784
2021-07-13,6.848765
2021-07-14,6.84969
2021-07-15,6.850615
2021-07-16,6.851541
2021-07-17,6.852467
2021-07-18,6.853392
2021-07-19,6.854318
2021-07-20,6.855244
2021-07-21,6.85617
2021-07-22,6.857096
2021-07-23,6.858023
2021-07-24,6.858949
2021-07-25,6.859876
2021-07-26,6.861446
2021-07-27,6.863016
2021-07-28,6.864587
2021-07-29,6.866158
2021-07-30,6.86773
2021-07-31,6.869301
2021-08-01,6.870874
2021-08-02,6.872446
2021-08-03,6.874019
2021-08-04,6.875592
2021-08-05,6.877166
2021-08-06,6.87874
2021-08-07,6.880314
2021-08-08,6.881889
2021-08-09,6.883464
2021-08-10,6.88504
2021-08-11,6.886134
2021-08-12,6.887228
2021-08-13,6.888323
2021-08-14,6.889418
2021-08-15,6.890513
2021-08-16,6.891608
2021-08-17,6.892703
2021-08-18,6.893799
2021-08-19,6.894894
2021-08-20,6.89599
2021-08-21,6.897086
2021-08-22,6.898182
2021-08-23,6.899279
2021-08-24,6.900375
2021-08-25,6.901472
2021-08-26,6.901381
2021-08-27,6.90129
2021-08-28,6.901199
2021-08-29,6.901108
2021-08-30,6.901017
2021-08-31,6.900926
2021-09-01,6.900835
2021-09-02,6.900744
2021-09-03,6.900653
2021-09-04,6.900562
2021-09-05,6.900472
2021-09-06,6.900381
2021-09-07,6.90029
2021-09-08,6.900199
2021-09-09,6.900108
2021-09-10,6.900017
2021-09-11,6.900861
2021-09-12,6.901705
2021-09-13,6.90255
2021-09-14,6.903394
2021-09-15,6.904239
2021-09-16,6.905083
2021-09-17,6.905928
2021-09-18,6.906773
2021-09-19,6.907618
2021-09-20,6.908463
2021-09-21,6.909308
2021-09-22,6.910153
2021-09-23,6.910999
2021-09-24,6.911844
2021-09-25,6.91269
2021-09-26,6.914622
2021-09-27,6.916555
2021-09-28,6.918489
2021-09-29,6.920423
2021-09-30,6.922358
2021-10-01,6.924293
2021-10-02,6.926229
2021-10-03,6.928165
2021-10-04,6.930102
2021-10-05,6.932039
2021-10-06,6.933977
2021-10-07,6.935916
2021-10-08,6.937855
2021-10-09,6.939794
2021-10-10,6.941734
2021-10-11,6.942696
2021-10-12,6.943657
2021-10-13,6.944618
2021-10-14,6.94558
2021-10-15,6.946542
2021-10-16,6.947503
2021-10-17,6.948465
2021-10-18,6.949427
2021-10-19,6.95039
2021-10-20,6.951352
2021-10-21,6.952314
2021-10-22,6.953277
2021-10-23,6.95424
2021-10-24,6.955203
2021-10-25,6.956166
2021-10-26,6.958509
2021-10-27,6.960854
2021-10-28,6.963199
2021-10-29,6.965545
2021-10-30,6.967892
2021-10-31,6.97024
2021-11-01,6.972588
2021-11-02,6.974938
2021-11-03,6.977288
2021-11-04,6.979638
2021-11-05,6.98199
2021-11-06,6.984342
2021-11-07,6.986696
2021-11-08,6.98905
2021-11-09,6.991405
2021-11-10,6.99376
2021-11-11,6.99554
2021-11-12,6.99732
2021-11-13,6.9991
2021-11-14,7.000881
2021-11-15,7.002662
2021-11-16,7.004444
2021-11-17,7.006226
2021-11-18,7.008009
2021-11-19,7.009792
2021-11-20,7.011576
2021-11-21,7.01336
2021-11-22,7.015144
2021-11-23,7.016929
2021-11-24,7.018715
2021-11-25,7.020501
2021-11-26,7.023736
2021-11-27,7.026973
2021-11-28,7.030212
2021-11-29,7.033452
2021-11-30,7.036693
2021-12-01,7.039936
2021-12-02,7.043181
2021-12-03,7.046427
2021-12-04,7.049675
2021-12-05,7.052924
2021-12-06,7.056174
2021-12-07,7.059426
2021-12-08,7.06268
2021-12-09,7.065935
2021-12-10,7.069191
2021-12-11,7.071611
2021-12-12,7.074031
2021-12-13,7.076453
2021-12-14,7.078875
2021-12-15,7.081298
2021-12-16,7.083722
2021-12-17,7.086146
2021-12-18,7.088572
2021-12-19,7.090998
2021-12-20,7.093425
2021-12-21,7.095853
2021-12-22,7.098282
2021-12-23,7.100711
2021-12-24,7.103142
2021-12-25,7.105573
2021-12-26,7.106016
2021-12-27,7.106459
2021-12-28,7.106903
2021-12-29,7.107346
2021-12-30,7.107789
2021-12-31,7.108233
2022-01-01,7.108676
2022-01-02,7.109119
2022-01-03,7.109563
2022-01-04,7.110006
2022-01-05,7.11045
2022-01-06,7.110893
2022-01-07,7.111337
2022-01-08,7.11178
2022-01-09,7.112224
2022-01-10,7.112667
2022-01-11,7.11272
2022-01-12,7.112772
2022-01-13,7.112825
2022-01-14,7.112878
2022-01-15,7.11293
2022-01-16,7.112983
2022-01-17,7.113035
2022-01-18,7.113088
2022-01-19,7.11314
2022-01-20,7.113193
2022-01-21,7.113245
2022-01-22,7.113298
2022-01-23,7.113351
2022-01-24,7.113403
2022-01-25,7.113456
2022-01-26,7.115181
2022-01-27,7.116906
2022-01-28,7.118632
2022-01-29,7.120358
2022-01-30,7.122085
2022-01-31,7.123812
2022-02-01,7.125539
2022-02-02,7.127267
2022-02-03,7.128996
2022-02-04,7.130724
2022-02-05,7.132453
2022-02-06,7.134183
2022-02-07,7.135913
2022-02-08,7.137644
2022-02-09,7.139374
2022-02-10,7.141106
2022-02-11,7.142978
2022-02-12,7.144851
2022-02-13,7.146724
2022-02-14,7.148598
2022-02-15,7.150472
2022-02-16,7.152346
2022-02-17,7.154222
2022-02-18,7.156097
2022-02-19,7.157973
2022-02-20,7.15985
2022-02-21,7.161727
2022-02-22,7.163605
2022-02-23,7.165483
2022-02-24,7.167362
2022-02-25,7.169241
2022-02-26,7.171564
2022-02-27,7.173887
2022-02-28,7.176212
2022-03-01,7.178537
2022-03-02,7.180863
2022-03-03,7.18319
2022-03-04,7.185517
2022-03-05,7.187846
2022-03-06,7.190175
2022-03-07,7.192504
2022-03-08,7.194835
2022-03-09,7.197166
2022-03-10,7.199498
2022-03-11,7.201499
2022-03-12,7.203501
2022-03-13,7.205503
2022-03-14,7.207506
2022-03-15,7.209509
2022-03-16,7.211513
2022-03-17,7.213518
2022-03-18,7.215523
2022-03-19,7.217528
2022-03-20,7.219535
2022-03-21,7.221541
2022-03-22,7.223548
2022-03-23,7.225556
2022-03-24,7.227565
2022-03-25,7.229574
2022-03-26,7.231752
2022-03-27,7.23393
2022-03-28,7.236109
2022-03-29,7.238289
2022-03-30,7.24047
2022-03-31,7.242651
2022-04-01,7.244833
2022-04-02,7.247016
2022-04-03,7.249199
2022-04-04,7.251383
2022-04-05,7.253567
2022-04-06,7.255753
2022-04-07,7.257938
2022-04-08,7.260125
2022-04-09,7.262312
2022-04-10,7.2645
2022-04-11,7.267354
2022-04-12,7.270209
2022-04-13,7.273066
2022-04-14,7.275923
2022-04-15,7.278782
2022-04-16,7.281642
2022-04-17,7.284503
2022-04-18,7.287365
2022-04-19,7.290228
2022-04-20,7.293092
2022-04-21,7.295957
2022-04-22,7.298824
2022-04-23,7.301692
2022-04-24,7.30456
2022-04-25,7.30743
2022-04-26,7.308198
2022-04-27,7.308965
2022-04-28,7.309733
2022-04-29,7.310501
2022-04-30,7.311269
2022-05-01,7.312036
2022-05-02,7.312804
2022-05-03,7.313572
2022-05-04,7.314341
2022-05-05,7.315109
2022-05-06,7.315877
2022-05-07,7.316646
2022-05-08,7.317414
2022-05-09,7.318183
2022-05-10,7.318951
2022-05-11,7.319811
2022-05-12,7.320672
2022-05-13,7.321532
2022-05-14,7.322393
2022-05-15,7.323254
2022-05-16,7.324115
2022-05-17,7.324976
2022-05-18,7.325837
2022-05-19,7.326698
2022-05-20,7.327559
2022-05-21,7.32842
2022-05-22,7.329282
2022-05-23,7.330143
2022-05-24,7.331005
2022-05-25,7.331867
2022-05-26,7.331571
2022-05-27,7.331275
2022-05-28,7.33098
2022-05-29,7.330684
2022-05-30,7.330388
2022-05-31,7.330093
2022-06-01,7.329797
2022-06-02,7.329501
2022-06-03,7.329206
2022-06-04,7.32891
2022-06-05,7.328615
2022-06-06,7.328319
2022-06-07,7.328024
2022-06-08,7.327728
2022-06-09,7.327433
2022-06-10,7.327137
2022-06-11,7.328622
2022-06-12,7.330108
2022-06-13,7.331594
2022-06-14,7.333081
2022-06-15,7.334567
2022-06-16,7.336054
2022-06-17,7.337542
2022-06-18,7.339029
2022-06-19,7.340517
2022-06-20,7.342005
2022-06-21,7.343494
2022-06-22,7.344983
2022-06-23,7.346472
2022-06-24,7.347961
2022-06-25,7.349451
2022-06-26,7.351863
2022-06-27,7.354275
2022-06-28,7.356689
2022-06-29,7.359103
2022-06-30,7.361518
2022-07-01,7.363934
2022-07-02,7.36635
2022-07-03,7.368768
2022-07-04,7.371186
2022-07-05,7.373605
2022-07-06,7.376025
2022-07-07,7.378445
2022-07-08,7.380866
2022-07-09,7.383288
2022-07-10,7.385711
2022-07-11,7.387652
2022-07-12,7.389594
2022-07-13,7.391535
2022-07-14,7.393478
2022-07-15,7.395421
2022-07-16,7.397364
2022-07-17,7.399308
2022-07-18,7.401252
2022-07-19,7.403197
2022-07-20,7.405143
2022-07-21,7.407089
2022-07-22,7.409035
2022-07-23,7.410982
2022-07-24,7.412929
2022-07-25,7.414877
2022-07-26,7.416859
2022-07-27,7.418842
2022-07-28,7.420824
2022-07-29,7.422808
2022-07-30,7.424792
2022-07-31,7.426776
2022-08-01,7.428761
2022-08-02,7.430747
2022-08-03,7.432733
2022-08-04,7.43472
2022-08-05,7.436707
2022-08-06,7.438695
2022-08-07,7.440683
2022-08-08,7.442672
2022-08-09,7.444661
2022-08-10,7.446651
2022-08-11,7.447777
2022-08-12,7.448904
2022-08-13,7.450031
2022-08-14,7.451158
2022-08-15,7.452286
2022-08-16,7.453413
2022-08-17,7.454541
2022-08-18,7.455668
2022-08-19,7.456796
2022-08-20,7.457925
2022-08-21,7.459053
2022-08-22,7.460182
2022-08-23,7.46131
2022-08-24,7.462439
2022-08-25,7.463568
2022-08-26,7.465516
2022-08-27,7.467464
2022-08-28,7.469413
2022-08-29,7.471363
2022-08-30,7.473313
2022-08-31,7.475263
2022-09-01,7.477214
2022-09-02,7.479166
2022-09-03,7.481118
2022-09-04,7.48307
2022-09-05,7.485023
2022-09-06,7.486977
2022-09-07,7.488931
2022-09-08,7.490885
2022-09-09,7.49284
2022-09-10,7.494796
2022-09-11,7.496406
2022-09-12,7.498017
2022-09-13,7.499628
2022-09-14,7.50124
2022-09-15,7.502852
2022-09-16,7.504464
2022-09-17,7.506076
2022-09-18,7.507689
2022-09-19,7.509303
2022-09-20,7.510916
2022-09-21,7.51253
2022-09-22,7.514144
2022-09-23,7.515759
2022-09-24,7.517374
2022-09-25,7.518989
2022-09-26,7.521027
2022-09-27,7.523065
2022-09-28,7.525104
2022-09-29,7.527143
2022-09-30,7.529183
2022-10-01,7.531223
2022-10-02,7.533264
2022-10-03,7.535305
2022-10-04,7.537347
2022-10-05,7.53939
2022-10-06,7.541433
2022-10-07,7.543476
2022-10-08,7.545521
2022-10-09,7.547565
2022-10-10,7.549611
2022-10-11,7.550128
2022-10-12,7.550645
2022-10-13,7.551162
2022-10-14,7.55168
2022-10-15,7.552197
2022-10-16,7.552714
2022-10-17,7.553232
2022-10-18,7.553749
2022-10-19,7.554266
2022-10-20,7.554784
2022-10-21,7.555302
2022-10-22,7.555819
2022-10-23,7.556337
2022-10-24,7.556854
2022-10-25,7.557372
2022-10-26,7.559441
2022-10-27,7.56151
2022-10-28,7.56358
2022-10-29,7.56565
2022-10-30,7.567721
2022-10-31,7.569793
2022-11-01,7.571865
2022-11-02,7.573938
2022-11-03,7.576011
2022-11-04,7.578085
2022-11-05,7.580159
2022-11-06,7.582234
2022-11-07,7.58431
2022-11-08,7.586386
2022-11-09,7.588463
2022-11-10,7.59054
2022-11-11,7.591303
2022-11-12,7.592067
2022-11-13,7.592831
2022-11-14,7.593594
2022-11-15,7.594358
2022-11-16,7.595122
2022-11-17,7.595886
2022-11-18,7.59665
2022-11-19,7.597414
2022-11-20,7.598178
2022-11-21,7.598942
2022-11-22,7.599707
2022-11-23,7.600471
2022-11-24,7.601236
2022-11-25,7.602
2022-11-26,7.604814
2022-11-27,7.60763
2022-11-28,7.610446
2022-11-29,7.613264
2022-11-30,7.616082
2022-12-01,7.618902
2022-12-02,7.621722
2022-12-03,7.624544
2022-12-04,7.627366
2022-12-05,7.63019
2022-12-06,7.633015
2022-12-07,7.63584
2022-12-08,7.638667
2022-12-09,7.641495
2022-12-10,7.644324
2022-12-11,7.643746
2022-12-12,7.643167
2022-12-13,7.642589
2022-12-14,7.642011
2022-12-15,7.641433
2022-12-16,7.640855
2022-12-17,7.640276
2022-12-18,7.639698
2022-12-19,7.63912
2022-12-20,7.638542
2022-12-21,7.637964
2022-12-22,7.637387
2022-12-23,7.636809
2022-12-24,7.636231
2022-12-25,7.635653
2022-12-26,7.637511
2022-12-27,7.639368
2022-12-28,7.641227
2022-12-29,7.643085
2022-12-30,7.644945
2022-12-31,7.646804
2023-01-01,7.648664
2023-01-02,7.650525
2023-01-03,7.652386
2023-01-04,7.654247
2023-01-05,7.656109
2023-01-06,7.657971
2023-01-07,7.659834
2023-01-08,7.661698
2023-01-09,7.663561
2023-01-10,7.665425
2023-01-11,7.665918
2023-01-12,7.666411
2023-01-13,7.666904
2023-01-14,7.667397
2023-01-15,7.667891
2023-01-16,7.668384
2023-01-17,7.668877
2023-01-18,7.66937
2023-01-19,7.669863
2023-01-20,7.670356
2023-01-21,7.67085
2023-01-22,7.671343
2023-01-23,7.671836
2023-01-24,7.67233
2023-01-25,7.672823
2023-01-26,7.675005
2023-01-27,7.677188
2023-01-28,7.679371
2023-01-29,7.681555
2023-01-30,7.683739
2023-01-31,7.685924
2023-02-01,7.68811
2023-02-02,7.690297
2023-02-03,7.692484
2023-02-04,7.694671
2023-02-05,7.696859
2023-02-06,7.699048
2023-02-07,7.701238
2023-02-08,7.703428
2023-02-09,7.705619
2023-02-10,7.70781
2023-02-11,7.709586
2023-02-12,7.711362
2023-02-13,7.713139
2023-02-14,7.714916
2023-02-15,7.716693
2023-02-16,7.718471
2023-02-17,7.720249
2023-02-18,7.722028
2023-02-19,7.723807
2023-02-20,7.725586
2023-02-21,7.727366
2023-02-22,7.729147
2023-02-23,7.730927
2023-02-24,7.732708
2023-02-25,7.73449
2023-02-26,7.736288
2023-02-27,7.738086
2023-02-28,7.739885
2023-03-01,7.741684
2023-03-02,7.743484
2023-03-03,7.745284
2023-03-04,7.747084
2023-03-05,7.748885
2023-03-06,7.750686
2023-03-07,7.752488
2023-03-08,7.75429
2023-03-09,7.756092
2023-03-10,7.757895
2023-03-11,7.75874
2023-03-12,7.759584
2023-03-13,7.760428
2023-03-14,7.761273
2023-03-15,7.762117
2023-03-16,7.762962
2023-03-17,7.763807
2023-03-18,7.764652
2023-03-19,7.765497
2023-03-20,7.766342
2023-03-21,7.767187
2023-03-22,7.768032
2023-03-23,7.768877
2023-03-24,7.769723
2023-03-25,7.770568
2023-03-26,7.771288
2023-03-27,7.772007
2023-03-28,7.772727
2023-03-29,7.773447
2023-03-30,7.774167
2023-03-31,7.774887
2023-04-01,7.775607
2023-04-02,7.776327
2023-04-03,7.777047
2023-04-04,7.777767
2023-04-05,7.778487
2023-04-06,7.779207
2023-04-07,7.779928
2023-04-08,7.780648
2023-04-09,7.781369
2023-04-10,7.782089
2023-04-11,7.782477
2023-04-12,7.782865
2023-04-13,7.783253
2023-04-14,7.783641
2023-04-15,7.784029
2023-04-16,7.784417
2023-04-17,7.784805
2023-04-18,7.785193
2023-04-19,7.785581
2023-04-20,7.785969
2023-04-21,7.786358
2023-04-22,7.786746
2023-04-23,7.787134
2023-04-24,7.787522
2023-04-25,7.78791
2023-04-26,7.787069
2023-04-27,7.786227
2023-04-28,7.785386
2023-04-29,7.784545
2023-04-30,7.783704
2023-05-01,7.782863
2023-05-02,7.782022
2023-05-03,7.781181
2023-05-04,7.78034
2023-05-05,7.7795
2023-05-06,7.778659
2023-05-07,7.777819
2023-05-08,7.776978
2023-05-09,7.776138
2023-05-10,7.775298
2023-05-11,7.776384
2023-05-12,7.777471
2023-05-13,7.778557
2023-05-14,7.779644
2023-05-15,7.780731
2023-05-16,7.781818
2023-05-17,7.782906
2023-05-18,7.783993
2023-05-19,7.78508
2023-05-20,7.786168
2023-05-21,7.787256
2023-05-22,7.788344
2023-05-23,7.789432
2023-05-24,7.790521
2023-05-25,7.791609
2023-05-26,7.79006
2023-05-27,7.788512
2023-05-28,7.786964
2023-05-29,7.785417
2023-05-30,7.783869
2023-05-31,7.782322
2023-06-01,7.780776
2023-06-02,7.779229
2023-06-03,7.777683
2023-06-04,7.776138
2023-06-05,7.774592
2023-06-06,7.773047
2023-06-07,7.771502
2023-06-08,7.769958
2023-06-09,7.768413
2023-06-10,7.76687
2023-06-11,7.766821
2023-06-12,7.766772
2023-06-13,7.766724
2023-06-14,7.766675
2023-06-15,7.766627
2023-06-16,7.766578
2023-06-17,7.76653
2023-06-18,7.766481
2023-06-19,7.766433
2023-06-20,7.766384
2023-06-21,7.766336
2023-06-22,7.766287
2023-06-23,7.766239
2023-06-24,7.76619
2023-06-25,7.766142
2023-06-26,7.766267
2023-06-27,7.766392
2023-06-28,7.766518
2023-06-29,7.766643
2023-06-30,7.766768
2023-07-01,7.766894
2023-07-02,7.767019
2023-07-03,7.767144
2023-07-04,7.76727
2023-07-05,7.767395
2023-07-06,7.76752
2023-07-07,7.767646
2023-07-08,7.767771
2023-07-09,7.767896
2023-07-10,7.768022
2023-07-11,7.76887
2023-07-12,7.769718
2023-07-13,7.770567
2023-07-14,7.771415
2023-07-15,7.772264
2023-07-16,7.773113
2023-07-17,7.773961
2023-07-18,7.77481
2023-07-19,7.775659
2023-07-20,7.776508
2023-07-21,7.777358
2023-07-22,7.778207
2023-07-23,7.779056
2023-07-24,7.779906
2023-07-25,7.780755
2023-07-26,7.782178
2023-07-27,7.783601
2023-07-28,7.785025
2023-07-29,7.786449
2023-07-30,7.787873
2023-07-31,7.789297
2023-08-01,7.790722
2023-08-02,7.792146
2023-08-03,7.793571
2023-08-04,7.794997
2023-08-05,7.796422
2023-08-06,7.797848
2023-08-07,7.799274
2023-08-08,7.800701
2023-08-09,7.802127
2023-08-10,7.803554
2023-08-11,7.804665
2023-08-12,7.805776
2023-08-13,7.806886
2023-08-14,7.807997
2023-08-15,7.809109
2023-08-16,7.81022
2023-08-17,7.811332
2023-08-18,7.812443
2023-08-19,7.813555
2023-08-20,7.814667
2023-08-21,7.815779
2023-08-22,7.816891
2023-08-23,7.818004
2023-08-24,7.819116
2023-08-25,7.820229
2023-08-26,7.821781
2023-08-27,7.823333
2023-08-28,7.824885
2023-08-29,7.826437
2023-08-30,7.82799
2023-08-31,7.829543
2023-09-01,7.831096
2023-09-02,7.83265
2023-09-03,7.834204
2023-09-04,7.835758
2023-09-05,7.837313
2023-09-06,7.838867
2023-09-07,7.840423
2023-09-08,7.841978
2023-09-09,7.843534
2023-09-10,7.84509
2023-09-11,7.846426
2023-09-12,7.847763
2023-09-13,7.8491
2023-09-14,7.850437
2023-09-15,7.851774
2023-09-16,7.853112
2023-09-17,7.85445
2023-09-18,7.855788
2023-09-19,7.857126
2023-09-20,7.858465
2023-09-21,7.859803
2023-09-22,7.861142
2023-09-23,7.862481
2023-09-24,7.863821
2023-09-25,7.865161
2023-09-26,7.866461
2023-09-27,7.867761
2023-09-28,7.869062
2023-09-29,7.870362
2023-09-30,7.871663
2023-10-01,7.872965
2023-10-02,7.874266
2023-10-03,7.875568
2023-10-04,7.87687
2023-10-05,7.878172
2023-10-06,7.879474
2023-10-07,7.880776
2023-10-08,7.882079
2023-10-09,7.883382
2023-10-10,7.884685
2023-10-11,7.885384
2023-10-12,7.886083
2023-10-13,7.886782
2023-10-14,7.887481
2023-10-15,7.88818
2023-10-16,7.88888
2023-10-17,7.889579
2023-10-18,7.890278
2023-10-19,7.890978
2023-10-20,7.891677
2023-10-21,7.892377
2023-10-22,7.893076
2023-10-23,7.893776
2023-10-24,7.894476
2023-10-25,7.895175
2023-10-26,7.896372
2023-10-27,7.897568
2023-10-28,7.898765
2023-10-29,7.899961
2023-10-30,7.901158
2023-10-31,7.902355
2023-11-01,7.903553
2023-11-02,7.90475
2023-11-03,7.905948
2023-11-04,7.907146
2023-11-05,7.908344
2023-11-06,7.909542
2023-11-07,7.91074
2023-11-08,7.911939
2023-11-09,7.913137
2023-11-10,7.914336
2023-11-11,7.915039
2023-11-12,7.915742
2023-11-13,7.916445
2023-11-14,7.917148
2023-11-15,7.917852
2023-11-16,7.918555
2023-11-17,7.919258
2023-11-18,7.919962
2023-11-19,7.920665
2023-11-20,7.921369
2023-11-21,7.922072
2023-11-22,7.922776
2023-11-23,7.923479
2023-11-24,7.924183
2023-11-25,7.924887
2023-11-26,7.928184
2023-11-27,7.931483
2023-11-28,7.934782
2023-11-29,7.938084
2023-11-30,7.941386
2023-12-01,7.94469
2023-12-02,7.947995
2023-12-03,7.951302
2023-12-04,7.95461
2023-12-05,7.957919
2023-12-06,7.96123
2023-12-07,7.964542
2023-12-08,7.967856
2023-12-09,7.971171
2023-12-10,7.974487
2023-12-11,7.973929
2023-12-12,7.973371
2023-12-13,7.972813
2023-12-14,7.972255
2023-12-15,7.971697
2023-12-16,7.971139
2023-12-17,7.970581
2023-12-18,7.970023
2023-12-19,7.969466
2023-12-20,7.968908
2023-12-21,7.96835
2023-12-22,7.967792
2023-12-23,7.967235
2023-12-24,7.966677
2023-12-25,7.96612
2023-12-26,7.968698
2023-12-27,7.971277
2023-12-28,7.973857
2023-12-29,7.976438
2023-12-30,7.97902
2023-12-31,7.981602
2024-01-01,7.984185
2024-01-02,7.98677
2024-01-03,7.989355
2024-01-04,7.991941
2024-01-05,7.994527
2024-01-06,7.997115
2024-01-07,7.999703
2024-01-08,8.002292
2024-01-09,8.004882
2024-01-10,8.007473
2024-01-11,8.010014
2024-01-12,8.012556
2024-01-13,8.015099
2024-01-14,8.017642
2024-01-15,8.020187
2024-01-16,8.022732
2024-01-17,8.025278
2024-01-18,8.027824
2024-01-19,8.030372
2024-01-20,8.03292
2024-01-21,8.035469
2024-01-22,8.038019
2024-01-23,8.04057
2024-01-24,8.043122
2024-01-25,8.045674
2024-01-26,8.048139
2024-01-27,8.050605
2024-01-28,8.053072
2024-01-29,8.05554
2024-01-30,8.058008
2024-01-31,8.060477
2024-02-01,8.062947
2024-02-02,8.065417
2024-02-03,8.067888
2024-02-04,8.07036
2024-02-05,8.072833
2024-02-06,8.075307
2024-02-07,8.077781
2024-02-08,8.080256
2024-02-09,8.082732
2024-02-10,8.085209
2024-02-11,8.086944
2024-02-12,8.08868
2024-02-13,8.090417
2024-02-14,8.092153
2024-02-15,8.093891
2024-02-16,8.095628
2024-02-17,8.097366
2024-02-18,8.099104
2024-02-19,8.100843
2024-02-20,8.102582
2024-02-21,8.104321
2024-02-22,8.106061
2024-02-23,8.107801
2024-02-24,8.109541
2024-02-25,8.111282
2024-02-26,8.110715
2024-02-27,8.110147
2024-02-28,8.109579
2024-02-29,8.109012
2024-03-01,8.108444
2024-03-02,8.107877
2024-03-03,8.10731
2024-03-04,8.106742
2024-03-05,8.106175
2024-03-06,8.105608
2024-03-07,8.10504
2024-03-08,8.104473
2024-03-09,8.103906
2024-03-10,8.103339
2024-03-11,8.103678
2024-03-12,8.104018
2024-03-13,8.104357
2024-03-14,8.104697
2024-03-15,8.105036
2024-03-16,8.105376
2024-03-17,8.105715
2024-03-18,8.106055
2024-03-19,8.106395
2024-03-20,8.106734
2024-03-21,8.107074
2024-03-22,8.107413
2024-03-23,8.107753
2024-03-24,8.108093
2024-03-25,8.108432
2024-03-26,8.109802
2024-03-27,8.111173
2024-03-28,8.112543
2024-03-29,8.113914
2024-03-30,8.115285
2024-03-31,8.116657
2024-04-01,8.118028
2024-04-02,8.1194
2024-04-03,8.120772
2024-04-04,8.122144
2024-04-05,8.123517
2024-04-06,8.124889
2024-04-07,8.126262
2024-04-08,8.127636
2024-04-09,8.129009
2024-04-10,8.130383
2024-04-11,8.130225
2024-04-12,8.130067
2024-04-13,8.12991
2024-04-14,8.129752
2024-04-15,8.129594
2024-04-16,8.129437
2024-04-17,8.129279
2024-04-18,8.129121
2024-04-19,8.128964
2024-04-20,8.128806
2024-04-21,8.128648
2024-04-22,8.128491
2024-04-23,8.128333
2024-04-24,8.128175
2024-04-25,8.128018
2024-04-26,8.128515
2024-04-27,8.129012
2024-04-28,8.129509
2024-04-29,8.130006
2024-04-30,8.130503
2024-05-01,8.131
2024-05-02,8.131497
2024-05-03,8.131995
2024-05-04,8.132492
2024-05-05,8.132989
2024-05-06,8.133486
2024-05-07,8.133984
2024-05-08,8.134481
2024-05-09,8.134979
2024-05-10,8.135476
2024-05-11,8.136829
2024-05-12,8.138181
2024-05-13,8.139535
2024-05-14,8.140888
2024-05-15,8.142241
2024-05-16,8.143595
2024-05-17,8.144949
2024-05-18,8.146303
